                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    165,                0.40892,                0.25272,                0.90323,                0.98719,                0.99002,                0.99073,                0.84391,                 0.6824,                0.28734,                0.93645,               0.004588,               0.004588,               0.004588
                    166,                0.41206,                0.25419,                0.90778,                 0.9873,                0.99003,                0.99078,                0.84444,                0.68188,                0.28737,                 0.9362,               0.004555,               0.004555,               0.004555
                    167,                0.40667,                0.25196,                0.90287,                0.98739,                0.98988,                0.99073,                0.84454,                0.68165,                0.28701,                0.93609,               0.004522,               0.004522,               0.004522
                    168,                0.40838,                0.25242,                0.90591,                0.98763,                0.98973,                0.99068,                0.84527,                0.68151,                0.28689,                0.93585,               0.004489,               0.004489,               0.004489
                    169,                0.41117,                0.25219,                0.90823,                0.98776,                0.98954,                0.99065,                0.84491,                0.68138,                0.28684,                0.93591,               0.004456,               0.004456,               0.004456
                    170,                0.40754,                 0.2515,                0.90461,                0.98803,                0.98948,                0.99067,                  0.845,                  0.681,                0.28615,                0.93566,               0.004423,               0.004423,               0.004423
                    171,                0.40739,                0.25193,                0.90421,                0.98819,                0.98946,                0.99074,                0.84528,                0.68083,                0.28616,                0.93556,                0.00439,                0.00439,                0.00439
                    172,                0.40726,                0.25031,                0.90456,                0.98872,                0.98852,                0.99076,                 0.8452,                0.68069,                0.28604,                0.93549,               0.004357,               0.004357,               0.004357
                    173,                0.40574,                0.25034,                0.90332,                 0.9899,                0.98803,                0.99068,                0.84512,                0.67996,                0.28611,                0.93517,               0.004324,               0.004324,               0.004324
                    174,                0.40821,                0.24985,                0.90493,                0.98998,                0.98786,                0.99072,                0.84533,                0.67987,                  0.286,                0.93516,               0.004291,               0.004291,               0.004291
                    175,                0.40316,                0.24904,                0.90056,                0.98962,                0.98714,                 0.9908,                0.84601,                0.67953,                0.28556,                0.93485,               0.004258,               0.004258,               0.004258
                    176,                0.39758,                0.24683,                 0.8993,                0.98945,                0.98693,                0.99082,                0.84582,                0.67921,                0.28533,                0.93467,               0.004225,               0.004225,               0.004225
                    177,                0.40176,                0.24852,                0.90271,                0.98951,                  0.987,                0.99085,                0.84595,                0.67882,                0.28546,                0.93439,               0.004192,               0.004192,               0.004192
                    178,                0.40353,                0.24871,                0.90412,                0.98948,                0.98707,                 0.9909,                0.84634,                0.67839,                 0.2853,                0.93435,               0.004159,               0.004159,               0.004159
                    179,                0.40031,                0.24668,                0.90178,                0.98975,                0.98682,                0.99092,                0.84604,                0.67812,                0.28521,                0.93415,               0.004126,               0.004126,               0.004126
                    180,                0.39849,                0.24486,                0.89997,                 0.9899,                0.98671,                0.99094,                0.84618,                0.67789,                0.28514,                0.93395,               0.004093,               0.004093,               0.004093
                    181,                0.39805,                0.24453,                0.90092,                0.99018,                0.98656,                0.99101,                0.84651,                0.67757,                0.28489,                0.93377,                0.00406,                0.00406,                0.00406
                    182,                0.39629,                 0.2431,                0.90001,                0.98978,                0.98589,                0.99104,                0.84663,                0.67753,                0.28477,                0.93382,               0.004027,               0.004027,               0.004027
                    183,                0.40148,                0.24601,                0.90376,                0.99031,                0.98639,                0.99108,                0.84706,                0.67746,                0.28455,                 0.9338,               0.003994,               0.003994,               0.003994
                    184,                0.39864,                0.24547,                0.90206,                0.99023,                0.98569,                 0.9911,                0.84738,                0.67716,                0.28432,                0.93369,               0.003961,               0.003961,               0.003961
                    185,                0.39392,                 0.2441,                0.89869,                0.99024,                0.98569,                0.99112,                0.84759,                0.67706,                0.28394,                0.93367,               0.003928,               0.003928,               0.003928
                    186,                  0.394,                0.24067,                0.89833,                 0.9897,                0.98604,                0.99114,                 0.8476,                0.67708,                0.28349,                0.93362,               0.003895,               0.003895,               0.003895
                    187,                0.39087,                0.24017,                0.89878,                0.98975,                0.98601,                0.99114,                0.84708,                0.67672,                0.28303,                0.93356,               0.003862,               0.003862,               0.003862
                    188,                0.39527,                0.24439,                0.90061,                0.98973,                0.98569,                0.99117,                0.84703,                0.67665,                0.28296,                0.93344,               0.003829,               0.003829,               0.003829
                    189,                0.39242,                0.24186,                0.89917,                0.98985,                0.98569,                0.99117,                0.84732,                0.67623,                0.28292,                0.93327,               0.003796,               0.003796,               0.003796
                    190,                0.39033,                0.24171,                0.90042,                0.99047,                0.98624,                0.99118,                0.84776,                 0.6757,                0.28262,                0.93295,               0.003763,               0.003763,               0.003763
                    191,                0.39294,                0.24197,                0.89949,                0.99044,                0.98624,                0.99122,                 0.8478,                0.67575,                0.28242,                0.93293,                0.00373,                0.00373,                0.00373
                    192,                0.38791,                0.24061,                0.89727,                0.99044,                0.98622,                0.99122,                0.84784,                0.67544,                0.28227,                0.93277,               0.003697,               0.003697,               0.003697
                    193,                0.38249,                0.23593,                0.89627,                0.99047,                0.98622,                0.99123,                0.84778,                0.67511,                0.28195,                0.93255,               0.003664,               0.003664,               0.003664
                    194,                0.38194,                0.23714,                0.89526,                0.99028,                0.98624,                0.99125,                0.84753,                0.67497,                0.28202,                0.93252,               0.003631,               0.003631,               0.003631
                    195,                0.38819,                0.24011,                0.89732,                0.99023,                0.98625,                0.99126,                0.84811,                0.67473,                0.28189,                0.93247,               0.003598,               0.003598,               0.003598
                    196,                0.38154,                0.23546,                0.89631,                0.99047,                0.98621,                0.99131,                0.84814,                0.67445,                0.28162,                0.93236,               0.003565,               0.003565,               0.003565
                    197,                0.38318,                 0.2364,                0.89506,                0.99051,                0.98621,                0.99133,                0.84825,                0.67427,                0.28157,                0.93218,               0.003532,               0.003532,               0.003532
                    198,                0.38258,                0.23515,                0.89766,                0.99049,                0.98624,                0.99135,                0.84833,                0.67398,                0.28136,                0.93199,               0.003499,               0.003499,               0.003499
                    199,                0.38199,                0.23564,                0.89394,                0.99041,                0.98629,                0.99136,                0.84815,                0.67361,                0.28151,                0.93178,               0.003466,               0.003466,               0.003466
                    200,                0.38129,                0.23726,                0.89631,                0.99048,                0.98628,                0.99137,                0.84879,                 0.6733,                0.28128,                 0.9317,               0.003433,               0.003433,               0.003433
                    201,                0.37954,                0.23485,                 0.8961,                0.99029,                0.98635,                0.99137,                0.84852,                0.67323,                0.28119,                0.93166,                 0.0034,                 0.0034,                 0.0034
                    202,                0.37665,                0.23428,                 0.8953,                0.99034,                0.98645,                0.99136,                0.84852,                0.67312,                0.28161,                0.93143,               0.003367,               0.003367,               0.003367
                    203,                0.37589,                0.23464,                0.89426,                0.99061,                0.98633,                0.99136,                0.84899,                0.67294,                0.28133,                0.93135,               0.003334,               0.003334,               0.003334
                    204,                0.37381,                0.23018,                0.89294,                0.99058,                0.98648,                0.99173,                0.84907,                0.67278,                0.28089,                 0.9312,               0.003301,               0.003301,               0.003301
                    205,                0.37742,                0.23327,                0.89743,                0.99067,                 0.9865,                0.99176,                 0.8489,                0.67249,                0.28021,                0.93106,               0.003268,               0.003268,               0.003268
                    206,                0.37785,                 0.2339,                 0.8936,                0.99068,                0.98632,                0.99175,                0.84898,                0.67242,                0.27998,                0.93092,               0.003235,               0.003235,               0.003235
                    207,                 0.3723,                0.23055,                0.89358,                0.99084,                0.98633,                0.99175,                0.84962,                0.67221,                0.27994,                0.93096,               0.003202,               0.003202,               0.003202
                    208,                0.37399,                0.23124,                0.89578,                0.99152,                0.98693,                0.99177,                0.84928,                0.67187,                0.28009,                  0.931,               0.003169,               0.003169,               0.003169
                    209,                0.36992,                0.22721,                0.89092,                0.99161,                0.98686,                0.99178,                0.84959,                0.67167,                0.28007,                0.93092,               0.003136,               0.003136,               0.003136
                    210,                0.36938,                0.22889,                0.89122,                 0.9916,                0.98684,                0.99177,                0.84958,                0.67169,                0.28009,                0.93092,               0.003103,               0.003103,               0.003103
                    211,                0.37036,                0.22772,                0.89153,                 0.9915,                0.98682,                0.99186,                0.85021,                0.67148,                0.27992,                0.93091,                0.00307,                0.00307,                0.00307
                    212,                0.36519,                0.22651,                0.89095,                0.99221,                0.98772,                0.99186,                0.85004,                0.67126,                0.27971,                0.93082,               0.003037,               0.003037,               0.003037
                    213,                0.36938,                0.22919,                0.89298,                0.99143,                0.98784,                0.99189,                0.85005,                0.67094,                 0.2793,                0.93076,               0.003004,               0.003004,               0.003004
                    214,                0.36643,                0.22805,                0.89243,                0.99147,                0.98805,                0.99191,                0.85029,                0.67098,                0.27894,                0.93073,               0.002971,               0.002971,               0.002971
                    215,                0.36501,                0.22666,                0.88977,                0.99187,                0.98806,                0.99193,                0.85005,                0.67081,                0.27856,                0.93059,               0.002938,               0.002938,               0.002938
                    216,                0.36755,                0.22835,                0.88977,                 0.9916,                0.98821,                0.99189,                0.85046,                 0.6706,                0.27834,                 0.9305,               0.002905,               0.002905,               0.002905
                    217,                0.36137,                0.22315,                0.88886,                0.99147,                 0.9881,                0.99191,                0.85044,                0.67022,                0.27808,                0.93039,               0.002872,               0.002872,               0.002872
                    218,                0.36667,                0.22761,                0.89162,                0.99144,                0.98719,                0.99194,                0.85122,                0.66979,                0.27786,                0.93013,               0.002839,               0.002839,               0.002839
                    219,                0.35967,                0.22364,                0.88709,                0.99157,                0.98723,                0.99197,                0.85145,                0.66978,                0.27777,                0.93005,               0.002806,               0.002806,               0.002806
                    220,                0.36471,                0.22433,                0.89159,                0.99149,                0.98815,                0.99198,                0.85089,                0.66933,                0.27732,                0.92985,               0.002773,               0.002773,               0.002773
                    221,                0.35937,                0.22375,                0.88853,                0.99158,                0.98828,                0.99205,                0.85113,                0.66903,                0.27726,                0.92972,                0.00274,                0.00274,                0.00274
                    222,                0.35885,                0.22156,                0.88722,                0.99158,                0.98838,                0.99207,                0.85167,                0.66871,                0.27707,                0.92958,               0.002707,               0.002707,               0.002707
                    223,                  0.362,                0.22332,                0.89099,                0.99154,                0.98824,                0.99208,                0.85196,                0.66834,                0.27693,                 0.9294,               0.002674,               0.002674,               0.002674
                    224,                0.35431,                0.22079,                 0.8867,                0.99151,                0.98879,                0.99207,                0.85231,                0.66809,                0.27686,                0.92924,               0.002641,               0.002641,               0.002641
                    225,                0.35208,                0.21853,                 0.8863,                0.99148,                0.98886,                 0.9921,                 0.8522,                0.66795,                0.27689,                0.92914,               0.002608,               0.002608,               0.002608
                    226,                 0.3604,                0.22414,                0.88736,                0.99175,                0.98822,                0.99214,                0.85282,                0.66759,                0.27625,                 0.9289,               0.002575,               0.002575,               0.002575
                    227,                0.35522,                0.22141,                0.88669,                 0.9919,                0.98823,                0.99215,                0.85265,                0.66729,                0.27634,                 0.9288,               0.002542,               0.002542,               0.002542
                    228,                0.35413,                0.22108,                0.88651,                0.99199,                0.98829,                0.99218,                0.85247,                0.66704,                0.27613,                0.92867,               0.002509,               0.002509,               0.002509
                    229,                0.35533,                 0.2196,                0.88482,                0.99198,                0.98835,                0.99219,                0.85272,                0.66666,                0.27599,                0.92843,               0.002476,               0.002476,               0.002476
                    230,                0.34648,                0.21798,                0.88394,                0.99204,                0.98843,                 0.9922,                0.85285,                0.66627,                0.27582,                0.92814,               0.002443,               0.002443,               0.002443
                    231,                0.34836,                0.21675,                0.88522,                0.99216,                0.98836,                0.99221,                0.85276,                0.66612,                0.27581,                0.92803,                0.00241,                0.00241,                0.00241
                    232,                0.35118,                0.21903,                  0.887,                0.99161,                 0.9887,                0.99226,                0.85278,                0.66596,                0.27595,                  0.928,               0.002377,               0.002377,               0.002377
                    233,                0.35217,                 0.2201,                0.88725,                 0.9919,                0.98868,                0.99229,                0.85227,                0.66584,                0.27598,                0.92789,               0.002344,               0.002344,               0.002344
                    234,                0.34543,                0.21669,                0.88577,                0.99203,                0.98862,                 0.9923,                0.85257,                0.66568,                0.27614,                0.92775,               0.002311,               0.002311,               0.002311
                    235,                0.34293,                0.21898,                0.88523,                0.99193,                 0.9887,                0.99232,                0.85339,                0.66552,                0.27569,                0.92776,               0.002278,               0.002278,               0.002278
                    236,                0.34282,                0.21475,                0.88204,                0.99187,                0.98872,                0.99233,                0.85318,                0.66525,                0.27532,                0.92766,               0.002245,               0.002245,               0.002245
                    237,                0.34481,                0.21561,                 0.8821,                0.99202,                0.98872,                0.99234,                 0.8527,                0.66511,                0.27538,                0.92761,               0.002212,               0.002212,               0.002212
                    238,                0.34083,                  0.211,                0.88333,                0.99195,                0.98875,                0.99239,                0.85313,                0.66494,                0.27547,                0.92779,               0.002179,               0.002179,               0.002179
                    239,                0.33905,                0.21327,                0.88003,                0.99189,                0.98879,                0.99238,                0.85331,                0.66494,                0.27513,                0.92773,               0.002146,               0.002146,               0.002146
                    240,                0.33911,                0.21262,                0.88208,                0.99196,                0.98879,                0.99238,                0.85309,                0.66488,                0.27494,                0.92744,               0.002113,               0.002113,               0.002113
                    241,                0.33882,                0.21436,                0.87973,                 0.9918,                0.98879,                0.99244,                0.85366,                0.66467,                0.27517,                0.92736,                0.00208,                0.00208,                0.00208
                    242,                0.33756,                0.21374,                0.88097,                0.99179,                0.98879,                0.99244,                0.85323,                0.66445,                0.27502,                0.92719,               0.002047,               0.002047,               0.002047
                    243,                0.34134,                0.21294,                0.88029,                 0.9917,                0.98879,                0.99244,                0.85335,                0.66439,                0.27523,                0.92739,               0.002014,               0.002014,               0.002014
                    244,                 0.3369,                 0.2115,                0.87939,                0.99166,                0.98879,                0.99244,                 0.8538,                0.66442,                0.27513,                0.92739,               0.001981,               0.001981,               0.001981
                    245,                0.33451,                0.20786,                0.87902,                 0.9917,                0.98879,                0.99244,                0.85345,                0.66432,                0.27496,                0.92738,               0.001948,               0.001948,               0.001948
                    246,                0.33682,                0.21054,                0.88104,                0.99196,                0.98879,                0.99246,                0.85369,                0.66422,                0.27472,                0.92716,               0.001915,               0.001915,               0.001915
                    247,                0.33029,                0.20947,                0.87757,                0.99245,                0.98928,                0.99247,                0.85355,                0.66407,                0.27473,                0.92714,               0.001882,               0.001882,               0.001882
                    248,                0.33174,                 0.2079,                0.88111,                0.99244,                0.98932,                0.99249,                0.85379,                0.66414,                 0.2748,                0.92717,               0.001849,               0.001849,               0.001849
                    249,                0.32814,                0.20633,                0.87814,                 0.9925,                0.98931,                0.99249,                0.85371,                0.66403,                0.27494,                0.92701,               0.001816,               0.001816,               0.001816
                    250,                0.33098,                0.20939,                0.88082,                0.99254,                0.98932,                0.99249,                0.85388,                0.66409,                0.27478,                0.92703,               0.001783,               0.001783,               0.001783
                    251,                0.33073,                 0.2082,                0.88196,                0.99251,                0.98934,                0.99251,                0.85388,                0.66396,                0.27481,                0.92696,                0.00175,                0.00175,                0.00175
                    252,                0.33032,                 0.2063,                0.87955,                0.99243,                0.98938,                 0.9925,                0.85403,                0.66388,                0.27475,                0.92695,               0.001717,               0.001717,               0.001717
                    253,                 0.3281,                0.20515,                0.87797,                0.99246,                0.98939,                0.99248,                0.85413,                 0.6637,                0.27455,                0.92682,               0.001684,               0.001684,               0.001684
                    254,                 0.3231,                0.20455,                0.87745,                0.99166,                0.98944,                0.99247,                 0.8547,                 0.6637,                0.27454,                0.92682,               0.001651,               0.001651,               0.001651
                    255,                0.32157,                0.20416,                0.87486,                0.99165,                0.98944,                0.99249,                0.85469,                0.66348,                 0.2744,                0.92671,               0.001618,               0.001618,               0.001618
                    256,                0.32274,                0.20429,                0.87557,                 0.9917,                0.98948,                0.99248,                0.85522,                0.66337,                0.27421,                0.92676,               0.001585,               0.001585,               0.001585
                    257,                0.32205,                 0.2041,                0.87583,                0.99171,                0.98952,                0.99249,                0.85516,                0.66315,                 0.2744,                0.92663,               0.001552,               0.001552,               0.001552
                    258,                0.32352,                  0.202,                0.87666,                0.99174,                0.98951,                0.99247,                0.85523,                0.66309,                0.27463,                0.92657,               0.001519,               0.001519,               0.001519
                    259,                0.31945,                0.20024,                0.87318,                0.99175,                0.98953,                0.99249,                0.85559,                0.66307,                0.27462,                0.92652,               0.001486,               0.001486,               0.001486
                    260,                0.31592,                0.19927,                0.87377,                0.99178,                0.98952,                 0.9925,                0.85507,                 0.6628,                0.27437,                0.92638,               0.001453,               0.001453,               0.001453
                    261,                0.31874,                0.20213,                0.87357,                0.99179,                0.98948,                0.99248,                0.85563,                0.66252,                0.27443,                0.92626,                0.00142,                0.00142,                0.00142
                    262,                0.31586,                 0.1986,                0.87514,                0.99188,                0.98948,                0.99248,                 0.8554,                0.66254,                0.27449,                0.92623,               0.001387,               0.001387,               0.001387
                    263,                0.31894,                0.20132,                0.87783,                0.99196,                0.98947,                0.99248,                0.85571,                0.66256,                0.27453,                0.92617,               0.001354,               0.001354,               0.001354
                    264,                0.31492,                 0.1966,                0.87459,                0.99231,                0.98941,                0.99245,                 0.8558,                0.66225,                0.27446,                0.92601,               0.001321,               0.001321,               0.001321
                    265,                0.31581,                0.19817,                0.87806,                0.99293,                 0.9894,                0.99244,                0.85552,                0.66204,                0.27422,                0.92589,               0.001288,               0.001288,               0.001288
                    266,                0.30962,                0.19459,                0.87113,                0.99296,                0.98941,                0.99243,                0.85588,                 0.6619,                0.27433,                0.92581,               0.001255,               0.001255,               0.001255
                    267,                0.31165,                 0.1981,                0.87314,                0.99309,                0.98938,                0.99242,                0.85647,                0.66169,                0.27459,                0.92569,               0.001222,               0.001222,               0.001222
                    268,                 0.3096,                0.19473,                0.87125,                0.99319,                0.98931,                0.99239,                0.85623,                0.66142,                0.27473,                0.92549,               0.001189,               0.001189,               0.001189
                    269,                0.31186,                0.19754,                0.87196,                0.99332,                0.98929,                 0.9924,                0.85593,                0.66129,                0.27495,                0.92538,               0.001156,               0.001156,               0.001156
                    270,                0.30828,                0.19501,                0.87144,                0.99342,                0.98931,                0.99241,                0.85688,                0.66112,                0.27515,                0.92531,               0.001123,               0.001123,               0.001123
                    271,                 0.3055,                 0.1956,                0.86899,                0.99342,                0.98947,                0.99239,                0.85698,                0.66069,                0.27501,                0.92508,                0.00109,                0.00109,                0.00109
                    272,                0.30547,                0.19287,                0.87174,                0.99349,                0.98955,                 0.9924,                0.85716,                0.66061,                0.27507,                0.92496,               0.001057,               0.001057,               0.001057
                    273,                0.30452,                0.19275,                0.87206,                0.99344,                0.98956,                 0.9924,                0.85718,                0.66042,                0.27515,                0.92492,               0.001024,               0.001024,               0.001024
                    274,                0.30655,                0.19265,                0.87361,                0.99335,                0.98974,                0.99239,                0.85727,                 0.6604,                0.27505,                 0.9249,               0.000991,               0.000991,               0.000991
                    275,                0.30211,                0.19147,                0.87051,                0.99336,                0.98974,                0.99239,                 0.8572,                0.66025,                0.27477,                0.92477,               0.000958,               0.000958,               0.000958
                    276,                0.30175,                 0.1925,                0.86903,                0.99354,                0.98916,                0.99236,                0.85767,                0.65993,                0.27413,                0.92476,               0.000925,               0.000925,               0.000925
                    277,                0.30273,                0.19214,                0.87036,                0.99359,                0.98916,                0.99237,                0.85796,                0.65977,                0.27446,                0.92467,               0.000892,               0.000892,               0.000892
                    278,                 0.3014,                0.19125,                0.86853,                0.99368,                0.98914,                0.99236,                0.85792,                0.65952,                0.27429,                0.92465,               0.000859,               0.000859,               0.000859
                    279,                0.29415,                 0.1883,                0.86647,                0.99387,                0.98918,                0.99235,                0.85745,                0.65931,                0.27393,                 0.9245,               0.000826,               0.000826,               0.000826
                    280,                0.29891,                0.19099,                0.86903,                0.99413,                0.98915,                0.99234,                0.85716,                0.65921,                0.27377,                0.92449,               0.000793,               0.000793,               0.000793
                    281,                0.29404,                0.18821,                0.86875,                 0.9935,                0.98935,                0.99234,                 0.8573,                0.65908,                0.27395,                0.92445,                0.00076,                0.00076,                0.00076
                    282,                0.29406,                0.18824,                0.86582,                0.99339,                0.98941,                0.99234,                0.85719,                0.65878,                0.27363,                0.92431,               0.000727,               0.000727,               0.000727
                    283,                0.29297,                 0.1863,                0.86633,                0.99373,                0.98944,                0.99233,                0.85747,                0.65879,                0.27362,                0.92424,               0.000694,               0.000694,               0.000694
                    284,                   0.29,                0.18475,                0.86613,                0.99306,                 0.9895,                0.99233,                0.85778,                0.65874,                0.27318,                0.92423,               0.000661,               0.000661,               0.000661
                    285,                0.28989,                0.18545,                0.86637,                0.99336,                0.98976,                0.99232,                0.85736,                0.65869,                0.27332,                0.92428,               0.000628,               0.000628,               0.000628
                    286,                0.28934,                0.18531,                0.86647,                0.99333,                0.98978,                0.99233,                0.85754,                0.65839,                0.27302,                0.92419,               0.000595,               0.000595,               0.000595
                    287,                0.28737,                0.18358,                  0.867,                0.99332,                0.98987,                0.99231,                0.85738,                0.65837,                0.27291,                0.92416,               0.000562,               0.000562,               0.000562
                    288,                0.28323,                0.18189,                0.86415,                0.99332,                0.98983,                0.99231,                0.85749,                0.65845,                 0.2727,                0.92418,               0.000529,               0.000529,               0.000529
                    289,                0.28962,                0.18414,                0.86903,                0.99331,                   0.99,                 0.9923,                0.85784,                0.65837,                0.27289,                 0.9241,               0.000496,               0.000496,               0.000496
                    290,                 0.2835,                0.18179,                0.86481,                0.99333,                0.98956,                0.99228,                  0.858,                0.65828,                0.27288,                0.92405,               0.000463,               0.000463,               0.000463
                    291,                0.69104,                0.30536,                  1.028,                 0.9933,                0.99018,                0.99227,                0.85819,                0.65819,                0.27303,                0.92403,                0.00043,                0.00043,                0.00043
                    292,                0.66006,                0.28469,                 1.0098,                0.99332,                0.98948,                0.99226,                0.85756,                0.65794,                 0.2731,                0.92391,               0.000397,               0.000397,               0.000397
                    293,                 0.6497,                0.28083,                0.99973,                 0.9933,                0.98985,                0.99226,                0.85781,                0.65767,                0.27256,                0.92375,               0.000364,               0.000364,               0.000364
                    294,                0.64057,                0.27842,                0.99636,                0.99337,                0.98953,                0.99226,                0.85883,                0.65737,                0.27257,                0.92354,               0.000331,               0.000331,               0.000331
                    295,                0.63327,                0.27538,                0.99322,                0.99338,                0.98955,                 0.9922,                0.85824,                0.65714,                0.27244,                0.92343,               0.000298,               0.000298,               0.000298
                    296,                0.63403,                0.27389,                0.99299,                0.99272,                0.98915,                0.99218,                0.85819,                0.65674,                 0.2719,                0.92324,               0.000265,               0.000265,               0.000265
                    297,                0.62948,                0.27213,                0.99122,                0.99268,                0.98927,                0.99219,                 0.8584,                0.65658,                0.27176,                0.92313,               0.000232,               0.000232,               0.000232
                    298,                0.62485,                0.27153,                0.98691,                0.99271,                0.98927,                0.99219,                0.85842,                0.65624,                 0.2716,                0.92292,               0.000199,               0.000199,               0.000199
                    299,                0.62725,                0.27083,                 0.9921,                0.99273,                0.98943,                0.99216,                0.85805,                0.65589,                0.27138,                0.92272,               0.000166,               0.000166,               0.000166
                    300,                0.61715,                0.26809,                0.98485,                0.99274,                0.98952,                0.99216,                0.85876,                0.65545,                0.27112,                0.92246,               0.000133,               0.000133,               0.000133
